CompanyID,CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,Score_S,Score_G,CarbonEmissions,CarbonIntensity,WaterUsage,WaterIntensity,EnergyConsumption,EnergyIntensity,Score_E,Score_ESG_Global
493,Company_0493,Healthcare,Europe,2021,1739.45,-0.0203,8967.19,0.0728,35.77844311377245,27.958579881656796,86.44,0.04969386875161689,1097.2,0.630774095259996,3183.93,1.8304234096984677,50.24100538715035,37.99267612752653
494,Company_0494,Finance,Latin America,2024,904.28,0.038,5765.9,0.0444,31.287425149700592,40.23668639053253,24.42,0.02700490998363339,1273.05,1.4078051046136153,2581.64,2.854912195337727,28.199328191362287,33.24114657719847
495,Company_0495,Energy,Middle East-Africa,2023,2079.36,0.0622,17655.65,0.0199,59.730538922155674,53.40236686390533,127.69,0.06140831794398276,828.04,0.3982186826715912,4581.12,2.2031394275161587,45.41990763801225,52.85093780802441
496,Company_0496,Finance,Europe,2022,564.58,0.0826,4914.49,-0.0204,58.08383233532933,50.73964497041419,32.77,0.05804314711821177,138.46,0.2452442523645896,1193.54,2.1140316695596724,51.99429464007398,53.60592398193916
497,Company_0497,Retail,Europe,2020,2946.32,0.1137,36522.64,-0.0787,17.66467065868264,56.656804733727796,95.07,0.032267370821906644,1711.15,0.5807753400852589,6714.73,2.2790226451980775,53.80495628481685,42.70881055907576
498,Company_0498,Retail,Asia-Pacific,2024,745.73,-0.0422,8950.12,-0.0448,7.634730538922156,30.473372781065088,16.69,0.022380754428546527,853.33,1.144288147184638,2084.52,2.795274429082912,37.71191642930784,25.2733399164317
499,Company_0499,Energy,Middle East-Africa,2020,334.51,0.1312,2837.27,-0.0282,64.07185628742515,55.02958579881655,5.74,0.01715942722190667,326.65,0.9765029446055424,375.08,1.121281874981316,66.69352187242352,61.931654652888405
500,Company_0500,Finance,North America,2021,871.33,0.0567,11456.31,0.0956,31.736526946107784,35.059171597633124,53.68,0.06160696865711039,594.35,0.6821181412323689,1771.51,2.0331103026407904,40.581561752261635,35.79242009866751
501,Company_0501,Manufacturing,Latin America,2023,804.82,0.2034,3517.76,0.1007,43.862275449101794,50.73964497041419,33.42,0.04152481300166497,1167.52,1.4506597748564896,1208.03,1.5009940110832234,38.28349496900061,44.295138462838864
502,Company_0502,Healthcare,North America,2023,866.75,0.1038,5256.17,-0.0117,27.994011976047904,55.47337278106508,28.3,0.03265070666282088,978.55,1.128987597346409,459.06,0.5296336890683588,63.43092236039721,48.9661023725034
503,Company_0503,Healthcare,Middle East-Africa,2024,1289.69,0.1766,16683.01,-0.1365,27.844311377245507,45.56213017751478,90.23,0.06996254913971575,240.66,0.1866029821119804,1048.84,0.8132496956632989,65.1175265610491,46.17465603860313
504,Company_0504,Energy,Europe,2022,2364.9,0.1866,17821.69,0.0506,80.3892215568862,64.34911242603549,121.92,0.051553976912343015,2701.86,1.1424838259545858,3103.88,1.3124783288933992,43.62623176280335,62.788188581908344
505,Company_0505,Retail,Europe,2022,958.92,0.185,14167.23,0.0205,64.52095808383233,68.63905325443785,44.36,0.046260376256622035,128.16,0.13365035665123265,1833.93,1.9124953072206234,63.06452577159655,65.40817903662224
506,Company_0506,Retail,Middle East-Africa,2023,675.78,0.086,5808.36,0.0188,43.862275449101794,51.92307692307692,41.92,0.062032022255763715,682.84,1.0104471869543343,1827.1,2.7036905501790525,23.3169329986342,39.700761790270974
507,Company_0507,Healthcare,Europe,2022,498.41,0.0852,6231.7,0.1169,47.604790419161674,32.54437869822485,33.44,0.06709335687486205,196.71,0.39467506671214464,1234.95,2.4777793382957807,39.12826584080495,39.75914498606382
508,Company_0508,Energy,Europe,2023,790.19,0.1065,6185.35,0.0597,36.22754491017964,46.74556213017751,45.85,0.0580240195396044,849.47,1.075019931915109,1488.19,1.8833318568951771,34.58501578789927,39.186040942752136
509,Company_0509,Finance,Europe,2024,292.52,0.1582,2369.22,-0.0183,27.095808383233532,60.50295857988165,11.93,0.04078353616846712,156.11,0.5336729112539315,200.28,0.6846711335977028,72.1860034688021,53.26159014397243
510,Company_0510,Retail,Latin America,2019,660.11,0.0894,5013.27,-0.0344,47.754491017964064,48.96449704142011,24.13,0.03655451364166578,872.8,1.3222038751117238,801.88,1.2147672357637362,47.64945814157255,48.122815400318906
511,Company_0511,Finance,Latin America,2023,2619.76,0.1128,30464.94,0.0316,19.161676646706592,63.31360946745561,167.71,0.06401731456316609,1497.66,0.5716783216783217,3711.6,1.4167710019238402,50.386468295809,44.2872514699904
512,Company_0512,Retail,Asia-Pacific,2020,616.25,0.1364,5897.62,-0.0134,34.880239520958085,59.911242603550285,28.5,0.046247464503042596,596.27,0.967578093306288,1265.95,2.0542799188640974,40.57768493639135,45.12305568696657
513,Company_0513,Retail,North America,2022,1702.92,0.0657,24394.94,0.0449,42.06586826347305,51.77514792899408,101.0,0.059309891245625156,851.97,0.5002994855894581,1127.86,0.6623094449533741,64.46713517631939,52.7693837895955
514,Company_0514,Technology,Middle East-Africa,2023,464.73,0.0619,2793.36,0.1218,67.21556886227543,26.923076923076923,33.61,0.07232156305811976,643.24,1.3841155079293352,848.36,1.825490069502722,20.897990720629057,38.345545501993804
515,Company_0515,Retail,Middle East-Africa,2023,3788.66,0.1105,15937.95,-0.0466,19.311377245508975,53.99408284023668,280.79,0.07411327487818913,4521.36,1.1933929146452835,10432.68,2.7536596052430147,12.364817430995423,28.556759172247027
516,Company_0516,Manufacturing,Middle East-Africa,2024,3969.22,0.1185,30638.95,0.0561,71.55688622754491,59.319526627218934,116.85,0.029439033361718422,1748.93,0.4406230947138229,8984.65,2.2635807539012704,58.82307953862194,63.233164131128596
517,Company_0517,Energy,Asia-Pacific,2022,1658.58,0.146,17250.11,0.1141,43.562874251497,46.00591715976331,38.4,0.023152335130051008,2368.97,1.4283121706520034,4134.32,2.4926865149706376,34.366492548848186,41.31176132003616
518,Company_0518,Energy,Latin America,2019,4419.92,0.1603,58915.71,0.044,70.50898203592814,79.43786982248518,125.04,0.028290104798276892,2652.04,0.6000199098626219,9742.34,2.204189216094409,56.22662409216391,68.72449198352575
519,Company_0519,Finance,Asia-Pacific,2024,1406.77,0.0541,10064.58,0.1005,40.5688622754491,32.988165680473365,88.06,0.06259729735493365,1424.52,1.0126175565302076,1429.95,1.0164774625560682,45.51493723196364,39.6906550626287
520,Company_0520,Retail,Middle East-Africa,2019,1878.0,0.0713,20367.72,0.0299,37.12574850299401,53.698224852071,67.43,0.0359052183173589,2140.91,1.1399946751863683,1457.72,0.7762087326943558,58.314433270393586,49.712802208486195
521,Company_0521,Manufacturing,North America,2024,2652.75,0.0618,19106.16,0.062,64.37125748502994,45.56213017751478,58.72,0.022135519743662235,350.33,0.1320629535387805,6827.46,2.5737291489963248,65.79108847152827,58.57482537802433
522,Company_0522,Finance,Europe,2022,1243.65,0.2047,12942.17,0.0809,68.71257485029939,58.8757396449704,21.0,0.01688577976118683,1794.03,1.4425521649981907,2784.23,2.2387568849756763,40.39498731968516,55.99443393831831
523,Company_0523,Technology,Latin America,2018,369.94,0.1128,5037.7,0.01,25.748502994011975,56.95266272189349,12.18,0.0329242579877818,215.38,0.5822025193274585,716.81,1.9376385359788073,58.01309060634053,46.904752107415334
524,Company_0524,Finance,Latin America,2022,1905.07,0.121,11004.24,0.1893,84.73053892215567,24.999999999999993,37.21,0.019532090684331812,696.67,0.3656925992220758,1854.03,0.9732083335520479,82.6264645255006,64.11900114921876
525,Company_0525,Finance,Asia-Pacific,2022,788.16,0.1235,6187.75,0.0904,68.26347305389221,42.899408284023664,16.51,0.020947523345513603,1017.5,1.2909815265935851,1582.91,2.008361246447422,45.276122145718745,52.146334494544874
526,Company_0526,Retail,Latin America,2019,830.25,0.0771,12386.68,0.1412,48.203592814371255,29.142011834319526,48.05,0.05787413429689852,900.04,1.0840590183679615,480.14,0.5783077386329418,51.853089396058884,43.066231348249886
527,Company_0527,Technology,Middle East-Africa,2019,1350.9,0.2139,18132.71,0.125,54.191616766467064,53.550295857988154,15.37,0.011377600118439557,299.14,0.22143756014508845,1076.8,0.7970982308090901,92.43251169847936,66.72480810764485
528,Company_0528,Finance,Middle East-Africa,2022,1630.1,0.1447,15935.33,0.0729,52.8443113772455,53.40236686390533,29.71,0.018225875713146433,430.12,0.2638611128151647,2086.08,1.279725170234955,81.67391893566713,62.64019905893932
529,Company_0529,Manufacturing,Asia-Pacific,2022,1218.16,0.1224,11206.47,0.147,51.497005988023936,33.72781065088756,84.18,0.06910422276219873,1341.52,1.101267485387798,1960.44,1.6093452420043344,32.30580435676031,39.17687366522394
530,Company_0530,Manufacturing,Middle East-Africa,2022,1711.3,0.0537,10978.36,0.0632,42.81437125748502,40.828402366863905,118.33,0.06914626307485537,350.3,0.20469818266814704,1371.46,0.8014141296090692,65.21808322142732,49.620285615258744
531,Company_0531,Energy,North America,2019,668.61,0.0503,6155.56,-0.0011,55.838323353293404,50.59171597633135,22.1,0.033053648614289347,925.39,1.3840504928134487,534.79,0.7998534272595383,53.3308573858465,53.25363223849041
532,Company_0532,Technology,Asia-Pacific,2022,1064.34,0.1015,14026.02,0.051,43.7125748502994,51.03550295857987,17.2,0.016160249544318547,1211.38,1.1381513426160814,2463.66,2.314730255369525,47.24671431484755,47.331597374575615
533,Company_0533,Technology,North America,2022,1986.96,0.078,22297.82,-0.0204,32.33532934131736,57.39644970414201,117.92,0.05934694206224584,1131.95,0.5696893747231953,3823.5,1.9242964126102187,45.88996229482095,45.20724711342677
534,Company_0534,Energy,Europe,2021,3793.16,0.056,24581.66,-0.0971,10.92814371257485,40.0887573964497,133.55,0.03520811144270213,2306.67,0.6081130244967258,6958.0,1.834354469624271,57.66171298059183,36.22620469653879
535,Company_0535,Finance,North America,2018,4858.6,0.0977,26321.77,-0.0097,36.22754491017964,63.905325443786964,64.05,0.013182809862923474,3931.06,0.8090931544066191,7924.79,1.6310850862388342,65.92188591709835,55.35158542368831
536,Company_0536,Technology,Europe,2020,1484.87,0.107,9180.22,0.0551,42.365269461077844,48.96449704142011,31.25,0.021045613420703498,898.88,0.6053593917312627,4367.54,2.9413618700626993,49.71219697434031,47.01398782561275
537,Company_0537,Manufacturing,Europe,2018,1974.37,0.1285,9945.14,0.1243,50.89820359281436,38.46153846153846,38.71,0.01960625414689243,2363.04,1.1968577318334457,1233.0,0.6245030060221742,66.71350969998012,52.02441725144431
538,Company_0538,Manufacturing,North America,2021,4390.09,0.0898,18208.73,-0.0099,41.01796407185628,59.46745562130176,224.94,0.05123812951442909,6429.87,1.4646328435180143,4177.47,0.9515681910849209,40.63649155636729,47.0406370831751
539,Company_0539,Retail,Asia-Pacific,2020,685.68,0.0595,5505.78,0.1207,41.766467065868255,27.958579881656796,49.96,0.07286197643215495,629.68,0.9183292497958231,1452.8,2.1187726052969316,28.2315226834752,32.65218987700009
540,Company_0540,Technology,Middle East-Africa,2024,1704.1,0.0616,7429.17,-0.0347,33.83233532934131,46.00591715976331,111.64,0.06551258728947833,1234.54,0.7244527903292061,1433.0,0.8409130919546975,53.58558759792182,44.474613362342154
541,Company_0541,Finance,Middle East-Africa,2022,1877.77,0.1928,9507.06,-0.0144,66.76646706586826,68.93491124260355,90.61,0.048254046022675835,773.42,0.41188217939364247,3705.69,1.973452552762053,54.426235160737576,63.37587115640312
542,Company_0542,Energy,Europe,2021,3021.48,0.0449,28909.23,0.1514,39.82035928143712,29.733727810650883,119.5,0.03955015422905331,3066.22,1.0148073129724504,5799.44,1.9194037359174971,44.40767101349699,37.98725270186167
543,Company_0543,Energy,Europe,2024,494.72,0.1418,2461.35,0.0533,62.42514970059878,51.331360946745555,26.37,0.05330287839586029,524.31,1.0598116106080204,1448.31,2.9275347671410086,23.27557266219537,45.677361103179905
544,Company_0544,Finance,Asia-Pacific,2022,568.17,0.1512,2140.03,0.0378,74.10179640718563,55.47337278106508,23.33,0.04106165408240491,601.84,1.0592604326169985,1538.86,2.7084499357586638,32.05576890692495,53.87697936505855
545,Company_0545,Healthcare,Latin America,2019,1113.17,0.1127,7579.21,0.0665,72.00598802395209,46.89349112426034,30.31,0.027228545505178902,153.37,0.1377776979257436,3187.99,2.863884222535641,59.34617835925332,59.41521916915525
546,Company_0546,Retail,North America,2023,1428.54,0.2261,8062.44,-0.0344,70.50898203592814,68.93491124260355,82.2,0.05754126590784998,1941.06,1.3587718929816457,1119.99,0.784010248225461,42.479975958686225,60.6412897457393
547,Company_0547,Energy,Europe,2021,2406.68,0.1501,22102.16,0.0268,71.10778443113772,65.97633136094674,171.18,0.07112702976714812,1379.87,0.5733500091412236,6426.74,2.6703757873917597,30.21856030482992,55.76755869897146
548,Company_0548,Technology,Middle East-Africa,2019,1575.43,0.2306,6661.54,0.0502,65.86826347305389,65.8284023668639,56.87,0.03609808115879474,1798.87,1.141827945386339,1296.14,0.8227214157404645,57.55623715385704,63.084300997924935
549,Company_0549,Retail,Asia-Pacific,2021,986.35,0.0809,11857.15,0.1362,75.2994011976048,30.473372781065088,67.97,0.06891063010087697,1147.84,1.163724844122269,2053.91,2.0823338571500987,24.54173414239891,43.43816937368959
550,Company_0550,Technology,North America,2021,1467.8,0.082,20365.5,-0.0669,18.263473053892216,47.92899408284023,58.97,0.04017577326611255,1483.62,1.0107780351546531,3376.24,2.3002043875187352,39.12559155135593,35.10601956269612
551,Company_0551,Manufacturing,Asia-Pacific,2019,1353.88,0.1517,16139.93,0.1734,57.33532934131736,34.615384615384606,51.57,0.03809052500960203,883.83,0.6528126569563033,1221.38,0.9021331284899696,67.62541410796484,53.19204268822227
552,Company_0552,Retail,North America,2020,3720.12,0.1043,34946.54,0.0413,24.101796407185628,62.1301775147929,44.58,0.011983484403728912,3540.58,0.9517381159747536,7743.98,2.081647903831059,56.95628646181938,47.729420127932634
553,Company_0553,Energy,North America,2018,1231.47,0.2211,16413.01,-0.0277,43.7125748502994,73.07692307692307,72.25,0.05866971992821587,192.45,0.1562766449852615,777.24,0.6311481400277716,73.68696649924668,63.492154808823045
554,Company_0554,Retail,Europe,2022,838.69,0.1405,9509.93,-0.0404,32.03592814371257,56.656804733727796,55.79,0.06652040682492935,978.46,1.1666527560838926,1034.24,1.2331612395521587,36.94514682022023,41.87929323255353
555,Company_0555,Retail,Asia-Pacific,2021,1502.26,0.0573,4696.99,0.0691,26.796407185628734,37.57396449704141,84.8,0.05644828458455926,359.68,0.23942593159639478,4210.68,2.802896968567359,43.704009348790976,36.02479367715372
556,Company_0556,Retail,Asia-Pacific,2022,1260.09,0.0158,9739.35,-0.0443,23.353293413173652,38.90532544378698,25.95,0.02059376711187296,825.93,0.6554531819155774,1171.04,0.929330444650779,75.5475469722827,45.935388609747775
557,Company_0557,Healthcare,Middle East-Africa,2023,365.15,0.1153,4824.13,0.0108,51.79640718562874,57.10059171597632,6.29,0.0172257976174175,89.49,0.24507736546624675,242.16,0.6631795152676982,90.84504918645064,66.58068269601857
558,Company_0558,Retail,Middle East-Africa,2019,1084.68,0.1147,7755.82,0.0325,57.784431137724546,53.99408284023668,54.34,0.0500977246745584,1379.61,1.2719050779953534,1745.47,1.6092027141645462,37.163394442093804,49.64730280668501
559,Company_0559,Technology,Europe,2022,1021.97,0.1388,3497.76,0.1301,63.92215568862274,36.094674556213015,38.94,0.03810287973228177,889.54,0.8704169398318933,2684.24,2.626535025489985,39.22625872977852,46.41436299153809
560,Company_0560,Manufacturing,Europe,2019,749.41,0.1926,8958.59,0.1213,89.22155688622753,47.485207100591715,30.0,0.040031491439932745,799.88,1.067346312432447,518.35,0.691677452929638,59.26812433002463,65.3249627722813
561,Company_0561,Finance,Latin America,2022,2264.04,0.1847,28582.34,0.005,66.91616766467064,77.66272189349111,176.02,0.07774597621950143,2389.96,1.0556173919188707,3144.39,1.3888403031748555,32.25254381244279,58.94381112353485
562,Company_0562,Retail,Middle East-Africa,2018,632.72,0.0853,3117.48,0.0351,59.281437125748496,47.33727810650887,38.39,0.06067454798331015,808.77,1.2782431407257553,1739.62,2.7494310279428498,16.738903333375063,41.11920618854414
563,Company_0563,Energy,North America,2018,1508.59,0.0424,14253.32,-0.0617,1.9461077844311385,40.97633136094673,58.57,0.03882433265499573,430.85,0.28559780987544664,1199.92,0.7953917233973447,77.77128246768945,40.23124053768911
564,Company_0564,Retail,Asia-Pacific,2018,988.81,0.046,5244.11,-0.0927,21.7065868263473,31.508875739644964,11.21,0.011336859457327497,1012.16,1.023614243383461,1262.38,1.2766658913239148,66.23447110914617,39.81664455837948
565,Company_0565,Energy,Europe,2018,1182.5,0.0758,13753.44,-0.036,33.83233532934131,50.44378698224852,14.65,0.012389006342494714,1070.38,0.9051839323467231,2892.46,2.4460549682875263,53.048563385190775,45.7748952322602
566,Company_0566,Technology,Asia-Pacific,2018,1463.01,0.098,9156.39,0.1286,45.80838323353293,33.136094674556205,84.76,0.057935352458288056,209.58,0.14325260934648432,2718.31,1.858025577405486,57.98246988762826,45.6423159319058
567,Company_0567,Energy,Asia-Pacific,2018,439.09,0.1383,2983.41,0.1046,65.5688622754491,40.828402366863905,30.14,0.0686419640620374,167.73,0.38199457969892275,1133.21,2.5808148671115263,37.327083941967686,47.90811619476023
568,Company_0568,Finance,Latin America,2019,1254.09,0.0719,16478.26,0.0768,24.401197604790422,42.899408284023664,74.67,0.059541181254933864,595.19,0.47459911170649643,976.92,0.7789871540320072,63.434177356470734,43.57826108176161
569,Company_0569,Manufacturing,Middle East-Africa,2021,5443.97,0.1368,47448.9,-0.052,56.58682634730538,69.82248520710058,209.11,0.03841130645466452,1097.39,0.2015789947409703,15250.65,2.8013839165168064,53.267355805030014,59.89222245314533
570,Company_0570,Energy,Europe,2022,368.8,0.1417,4070.51,2.0E-4,68.56287425149699,62.42603550295856,4.49,0.012174620390455531,220.03,0.5966106290672452,1046.4,2.837310195227766,55.55094544376128,62.17995173273895
571,Company_0571,Energy,Asia-Pacific,2018,1053.29,0.1286,8245.66,-0.01,45.359281437125745,60.50295857988165,81.86,0.0777183871488384,145.44,0.13808162994047224,935.62,0.888283378746594,61.61306786331791,55.825102626775106
572,Company_0572,Manufacturing,Europe,2019,2407.32,0.0523,15830.71,0.0384,28.443113772455085,47.485207100591715,190.28,0.07904225445723875,2105.09,0.8744537493976704,1407.53,0.5846875363474735,46.84321359897887,40.923844824008555
573,Company_0573,Finance,North America,2019,1354.43,0.1481,14229.25,0.034,73.20359281437125,60.94674556213017,65.63,0.04845580797826391,536.49,0.396100204514076,4028.88,2.9745944788582652,41.35627760905238,58.50220532851793
574,Company_0574,Retail,Latin America,2019,1775.04,0.2449,8623.65,-0.0201,42.51497005988023,74.55621301775147,26.53,0.014946142058770508,890.72,0.5018027762754642,3027.56,1.705629168920137,71.67625209752235,62.91581172505135
575,Company_0575,Energy,North America,2021,207.9,0.1348,1554.22,0.0744,33.23353293413174,45.71005917159763,9.95,0.04785954785954785,285.79,1.3746512746512747,401.28,1.93015873015873,31.409233987900535,36.7842753645433
576,Company_0576,Manufacturing,Europe,2022,1666.99,-0.0572,9182.52,0.066,12.125748502994012,24.260355029585796,120.8,0.07246594160732818,1340.17,0.803946034469313,3400.26,2.039760286504418,32.300806272946694,22.895636601842163
577,Company_0577,Technology,Europe,2021,643.43,0.1945,7302.67,-0.001,61.07784431137724,70.85798816568047,37.06,0.057597563060472784,306.67,0.476617503069487,1591.96,2.474177455201032,41.68403638521778,57.87328962075849
578,Company_0578,Manufacturing,Middle East-Africa,2020,1362.28,0.0778,19522.14,0.0713,50.29940119760479,46.15384615384614,82.28,0.060398743283319144,1277.61,0.9378468449951551,3446.52,2.5299644713274803,28.208804947374745,41.55401743294189
579,Company_0579,Technology,Asia-Pacific,2024,1074.27,0.2559,16056.17,0.1287,75.74850299401197,57.692307692307686,17.13,0.01594571197185065,410.74,0.3823433587459391,1057.95,0.9848082884191126,83.77191706601369,72.40424258411112
580,Company_0580,Finance,Asia-Pacific,2019,5403.67,0.127,45408.75,0.15,83.23353293413173,48.07692307692307,94.33,0.017456654458914034,1103.18,0.20415384359148506,5898.6,1.091591455436768,86.02723692225905,72.44589764443795
581,Company_0581,Retail,North America,2020,1607.9,0.0189,9696.25,0.0843,56.43712574850299,31.360946745562117,30.41,0.018912867715653956,207.85,0.12926798930281733,4328.61,2.6920890602649417,65.8182543141549,51.20544226940667
582,Company_0582,Manufacturing,Latin America,2023,1013.5,-0.0039,8426.18,0.0823,32.784431137724546,28.106508875739642,74.3,0.07331031080414405,1451.47,1.4321361618154909,2583.2,2.548791317217563,9.585028047391797,23.49198935361866
583,Company_0583,Healthcare,Asia-Pacific,2018,381.16,0.2124,5018.8,0.0332,61.52694610778442,65.97633136094674,17.84,0.0468044915521041,424.78,1.1144401301290796,779.11,2.0440497428901248,36.820480638856985,54.77458603586272
584,Company_0584,Energy,Middle East-Africa,2024,1193.69,0.1864,6531.94,0.1221,62.874251497005986,45.41420118343194,78.08,0.06541061749700508,1456.21,1.2199230956110882,3565.24,2.9867386004741596,12.75161957207609,40.34669075083801
585,Company_0585,Finance,North America,2018,1951.32,0.2536,28148.05,-0.0249,71.4071856287425,82.98816568047337,35.26,0.018069819404300677,2874.85,1.473284750835332,4562.1,2.3379558452739686,37.74658017810362,64.04731049577316
586,Company_0586,Manufacturing,North America,2021,1036.51,0.1207,7361.69,0.114,77.39520958083831,38.46153846153846,77.67,0.07493415403614051,1455.55,1.40427974645686,1077.55,1.039594408158146,29.643364173087107,48.50003740515462
587,Company_0587,Energy,Middle East-Africa,2024,769.73,0.1166,11414.83,0.0299,37.72455089820359,56.213017751479285,51.94,0.06747820664388811,871.09,1.1316825380328168,2014.08,2.616605822820989,18.885287888142862,37.60761884594192
588,Company_0588,Manufacturing,Latin America,2022,734.5,0.097,9594.99,0.1544,66.46706586826346,28.106508875739642,18.9,0.025731790333560243,787.08,1.0715861130020423,1128.8,1.5368277739959155,54.70667357622124,49.760082773408115
589,Company_0589,Technology,Middle East-Africa,2020,1594.95,0.0805,20260.43,0.0912,26.497005988023954,42.899408284023664,113.55,0.07119345434026145,911.66,0.571591585943133,941.63,0.5903821436408665,57.99464168412049,42.463685318722696
590,Company_0590,Manufacturing,Latin America,2022,1866.04,0.0965,12716.77,0.0452,23.203592814371255,50.88757396449704,53.07,0.028439904825191317,458.34,0.2456217444427772,2432.48,1.3035519067115389,76.93175096793244,50.34097258226691
591,Company_0591,Healthcare,Middle East-Africa,2021,2843.66,0.133,8830.49,0.0334,49.101796407185624,56.656804733727796,69.31,0.024373518634435903,2568.43,0.9032127610192499,6850.03,2.40887799525963,47.87384849817983,51.21081654636441
592,Company_0592,Manufacturing,Middle East-Africa,2018,546.48,0.0694,4145.39,0.0868,60.47904191616765,35.35502958579881,15.57,0.028491436100131752,495.52,0.9067486458790806,1585.08,2.900527009222661,39.25853868599578,45.030870062654074
593,Company_0593,Manufacturing,Europe,2024,1584.75,0.0198,10493.78,0.0834,17.964071856287422,31.95266272189349,116.79,0.07369616658778988,2271.16,1.4331345638113266,1886.4,1.1903454803596782,27.50913342165039,25.808622666610432
594,Company_0594,Healthcare,North America,2022,1007.08,0.1296,3473.17,0.0221,39.67065868263472,56.213017751479285,74.62,0.07409540453588592,724.69,0.7195952655201175,1124.19,1.1162866902331494,45.933633174747065,47.272436536287024
595,Company_0595,Finance,Middle East-Africa,2022,1028.07,0.068,9318.8,0.0564,48.65269461077843,43.49112426035502,33.96,0.03303277014211095,1097.08,1.0671257793729998,1962.62,1.909033431575671,46.36412774933798,46.16931554015714
596,Company_0596,Manufacturing,Middle East-Africa,2018,1452.84,-0.0744,11385.03,0.1127,51.19760479041916,13.609467455621301,86.27,0.05938024834118003,1314.76,0.9049585639161918,3674.55,2.5292186338481875,29.517276914317442,31.4414497201193
597,Company_0597,Healthcare,Asia-Pacific,2024,1458.79,0.1532,15484.54,-0.0454,63.622754491017965,59.911242603550285,83.59,0.057300913771002,506.88,0.3474660506310024,3451.94,2.3663035803645487,46.455958131456505,56.663318408674925
598,Company_0598,Energy,North America,2020,1587.85,0.0535,16599.78,0.1008,37.57485029940119,35.650887573964496,105.53,0.06646093774600875,1474.94,0.9288912680668829,3016.76,1.8999023837264228,33.947073868935604,35.7242705807671
599,Company_0599,Technology,Asia-Pacific,2018,523.1,0.1597,2327.24,0.0865,60.47904191616765,47.04142011834318,16.09,0.030758937105715922,447.86,0.8561651691837124,1087.25,2.0784744790670997,50.3989126113995,52.63979154863677
600,Company_0600,Technology,North America,2022,648.8,0.1583,9552.73,0.1331,66.31736526946106,40.68047337278106,29.66,0.045715166461159064,513.51,0.791476572133169,717.09,1.105255856966708,57.849784294373144,54.94920764553842
601,Company_0601,Manufacturing,Asia-Pacific,2020,3102.95,0.137,16269.3,-1.0E-4,26.047904191616762,67.01183431952661,176.05,0.0567363315554553,2540.67,0.8187917949048487,4907.11,1.5814337968707197,45.55896545518454,46.20623465544264
602,Company_0602,Finance,Middle East-Africa,2020,939.74,0.2698,7840.49,0.0504,50.14970059880238,71.7455621301775,11.12,0.011833060208142676,309.72,0.32958052227211787,1069.81,1.1384106242152083,84.9877636884587,68.96100880581287
603,Company_0603,Finance,Middle East-Africa,2018,1358.6,0.1117,12033.68,0.0644,71.55688622754491,48.96449704142011,49.41,0.036368320329751215,1017.41,0.7488664802002061,3683.23,2.7110481377889006,41.92862644326675,54.150003237410594
604,Company_0604,Energy,Europe,2022,2294.49,0.1029,29270.26,0.1017,31.886227544910177,47.63313609467454,134.71,0.05871021447031803,2174.98,0.9479143513373344,1792.88,0.7813849700804973,52.10650048436092,43.875288041315216
605,Company_0605,Manufacturing,Asia-Pacific,2021,1516.88,0.161,6356.87,0.08,70.95808383233532,50.29585798816567,41.99,0.02768182057908338,1191.1,0.7852302093771424,3336.15,2.199349981541058,52.00629676439085,57.753412861630615
606,Company_0606,Technology,Latin America,2022,1607.71,0.1167,13092.76,-0.0368,26.197604790419156,55.62130177514793,123.86,0.07704125744070758,1260.7,0.7841588346156956,1850.0,1.1507050400880756,42.47338050544086,41.43076235700264
607,Company_0607,Finance,Europe,2019,2051.25,0.1896,21624.33,0.0704,80.9880239520958,62.57396449704141,24.84,0.012109689213893967,427.74,0.20852650822669105,3464.44,1.6889408897014015,80.49749087283443,74.68649310732388
608,Company_0608,Manufacturing,Asia-Pacific,2024,249.22,0.0439,1391.11,0.1903,45.05988023952096,10.207100591715976,19.21,0.07708049113233288,91.48,0.36706524355990694,311.16,1.2485354305432952,51.45220373551695,35.5730615222513
609,Company_0609,Finance,Asia-Pacific,2023,778.24,0.0449,8194.57,0.0928,46.706586826347305,32.54437869822485,19.59,0.025172183388157895,427.54,0.5493678042763158,1018.03,1.308118318256579,70.92692627049001,50.05929726502072
610,Company_0610,Healthcare,Europe,2021,1522.37,0.1659,21441.04,0.1647,71.55688622754491,40.53254437869821,20.43,0.013419865078791622,1046.0,0.6870865821055329,1752.22,1.1509816930181231,75.2312209609155,62.44021718905287
611,Company_0611,Finance,Middle East-Africa,2020,2896.77,0.0501,43365.25,0.123,31.586826347305387,42.01183431952662,88.27,0.03047187039357629,2698.38,0.93151337524208,6900.05,2.3819806197937705,44.62331223764575,39.40732430149259
612,Company_0612,Technology,Asia-Pacific,2021,1148.56,0.1565,3892.95,0.1454,39.37125748502994,35.650887573964496,74.7,0.06503796057672216,1503.11,1.3086908824963432,1624.4,1.4142926795291497,31.726104881928507,35.58274998030765
613,Company_0613,Retail,Middle East-Africa,2024,607.1,0.1422,3537.62,0.0717,56.43712574850299,48.22485207100591,38.05,0.0626750123538132,195.99,0.3228298468127162,1405.99,2.3159117114149232,45.17237798865047,49.94478526938646
614,Company_0614,Energy,Europe,2020,618.53,0.0783,4158.78,0.0865,59.281437125748496,36.68639053254437,15.23,0.024622896221686903,74.92,0.12112589526781241,1014.49,1.6401629670347437,77.33566080491676,57.76782948773654
